ID,cf_name,cf_place_name,cf_custom_place_name,cf_custom_x_coordinate,cf_custom_y_coordinate,cf_custom_region,cf_custom_region_vague,cf_excavation_name,cf_excavation,cf_excavation_start,cf_excavation_end,cf_single_find,cf_hoard,cf_start_year,cf_end_year,cf_vague,cf_num_coins_found,cf_publication_ref,cf_user,cf_comment,cf_date_entered,Coin Find Search,Coin Find Json,Exported at
"14244","AOSTA 1994 (CHRE-15047)","","","45.73670000","7.32330000","","","","False","1994","1994","False","True","138","353","False","28.00000000","//  Gallo, C. - 2005 - I tesori monetari della Valle d&#039;Aosta: 174","CHRE","Find spot comment: Insula 48, near Piazza Plouves//  Archaeology site comment: Aosta was settled in proto-historic times and later became a centre of the Salassi, many of whom were killed or sold into slavery by the Romans in 25 BC. The campaign was led by Terentius Varro, who then founded the Roman colony of Augusta Praetoria Salassorum, housing 3,000 retired veterans. After 11 BC, Aosta became the capital of the Alpes Graies (""Grey Alps"") province of the Empire. Its position at the confluence of two rivers, at the end of the Great and the Little St Bernard Pass, gave it considerable military importance, and its layout was that of a Roman military camp. After the fall of the Western Empire, the city was conquered, in turn, by the Burgundians, the Ostrogoths, and the Byzantines. The Lombards, who had annexed it to their Italian kingdom, were expelled by the Frankish Empire under Pepin the Short. (Wikipedia)","10/23/2022 7:17:26 AM","http://csla100w.princeton.edu:82/?FindFocusIDs=14244","http://csla100w.princeton.edu:82/CoinFindJson/Index/14244","11/23/2024"
"13983","APOLLONIA 2006 A (CHRE-7643)","","","32.19560000","34.80630000","","","","False","2006","2006","False","True","355","395","False","8.00000000","Unpublished. Details of the hoard come from communication with Donald T. Ariel of the Israel Antiquities Authority. Publication rights to Gabriela Bijovsky of the Israel Antiquities Authority. IAA LR 42 ""Apollonia I""","CHRE","","10/23/2022 7:05:13 AM","http://csla100w.princeton.edu:82/?FindFocusIDs=13983","http://csla100w.princeton.edu:82/CoinFindJson/Index/13983","11/23/2024"
"18044","Apollonia-Sozousa Excavations","678025","Apollonia/Sozousa","32.19640100","34.81075800","","0","Apollonia-Sozousa Excavations","True","2002","2017","False","False","-223","1809","False","963.00000000","Bijovsky, Gabriela, with a contribution by Issa Baidoun. ""Chapter 18. Coins (Areas AA-DD, M, N, O)."" In Apollonia-Arsuf: Final Report of the Excavations. Volume II, edited by Oren Tal, 263-298. Israel: Institute of Archaeology, Tel Aviv University, 2020. Manuscript in preparation","curtopelleilia@gmail.com","","4/18/2024 12:46:57 AM","http://csla100w.princeton.edu:82/?FindFocusIDs=18044","http://csla100w.princeton.edu:82/CoinFindJson/Index/18044","11/23/2024"
"345","Aquileia (Ud), Friuli, Italy","187290","Aquileia","45.76894500","13.36777350","","0","Aquileia","False","1978","1978","False","True","395","455","True","9.00000000","G. Gorini, Aspetti della circolazione monetaria ad Aquileia e nel suo territorio in età antica, in Antichità Altoadriatiche, 1979, 413-437.","paolo.j.tedesco@gmail.com","","1/1/2016 12:00:00 AM","http://csla100w.princeton.edu:82/?FindFocusIDs=345","http://csla100w.princeton.edu:82/CoinFindJson/Index/345","11/23/2024"
"16356","AQUILEIA 1847 (CHRE-17115)","","","45.76800000","13.36900000","","","","False","1847","1847","False","True","393","450","False","29.00000000","//  Ostermann, V. (in memoriam) - 1887 - Gervasutta e i suoi recenti scavi: 92","CHRE","Find spot comment: The alleged findspot is generically related to the ancient environs of Aquileia.//  Discovery comment: The entire content was dispersed after the discovery.//  Archaeology site comment: Aquileia was founded as a colony by the Romans in 180/181 BC along the Natiso River, on land south of the Julian Alps about 13 kilometres north of the lagoons. The colony was established with Latin rights by the triumvirate of Publius Cornelius Scipio Nasica, Caius Flaminius, and Lucius Manlius Acidinus. Roads soon connected Aquileia with the Roman colony of Bologna probably in 173 BC. In 148 BC, it was connected with Genua by the Via Postumia, which stretched across the Padanian plain from Aquileia through or near to Opitergium, Tarvisium, Vicetia, Verona, Bedriacum, and the three Roman colonies of Cremona, Placentia, and Dertona. The construction of the Via Popilia from the Roman colony of Ariminium to Ad Portum near Altinum in 132 BC improved communications still further. In the 1st century AD, the Via Gemina would link Aquileia with Emona to the east of the Julian Alps, and by 78 or 79 AD the Via Flavia would link Aquileia to Pula. In 90 BC, the original Latin colony became a municipium and its citizens were ascribed to the Roman tribe Velina. The customs boundary of Italy was close by in Cicero’s day. Caesar visited the city on a number of occasions and pitched winter camp nearby in 59-58 BC. Augustus was the first of a number of emperors to visit Aquileia, notably during the Pannonian wars in 12‑10 BC. It was the birthplace of Tiberius’ son by Julia, in the latter year. The Roman poet Martial praised Aquileia as his hoped-for haven and resting place in his old age. In the war against the Marcomanni in 167, the town was hard pressed; its fortifications had fallen into disrepair during the long peace. Nevertheless, when in 168 Marcus Aurelius made Aquileia the principal fortress of the empire against the barbarians of the North and East, it rose to the pinnacle of its greatness and soon had a population of 100,000. Septimius Severus visited in 193. In 238, when the town took the side of the Senate against the Emperor Maximinus Thrax, the fortifications were hastily restored, and proved of sufficient strength to resist for several months, until Maximinus himself was assassinated. An imperial palace was constructed in Aquileia, in which the emperors after the time of Diocletian frequently resided. During the 4th century, Aquileia maintained its importance. Constantine I sojourned there on numerous occasions. It became a naval station and the seat of the Corrector Venetiarum et Histriae; a mint was established, of which the coins were very numerous, and the Catholic bishop obtained the rank of metropolitan archbishop. A council held in the city in 381 was only the first of a series of Councils of Aquileia that have been convened over the centuries. However, the city played a part in the struggles between the rulers of the 4th century. In 340, Emperor Constantine II was killed nearby while invading the territory of his younger brother Constans. At the end of the 4th century, Ausonius enumerated Aquileia as the ninth among the great cities of the world. However, such prominence made it a target and Alaric and the Visigoths besieged it in 401, during which time some of its residents fled to the nearby lagoons. Alaric again attacked it in 408. Attila attacked the city in 452. During this invasion, on July 18, Attila and his Huns so utterly destroyed the city that it was afterwards hard to recognize its original site. The fall of Aquileia was the first of Attila’s incursions into Roman territory; followed by cities like Mediolanum and Ticinum. Aquileia would rise again and continue to exist until the Lombards invaded in 568; the Lombards destroyed it a second time in 590. (Wikipedia)","10/23/2022 8:49:07 AM","http://csla100w.princeton.edu:82/?FindFocusIDs=16356","http://csla100w.princeton.edu:82/CoinFindJson/Index/16356","11/23/2024"
"16357","AQUILEIA 1850 (CHRE-17116)","","","45.76800000","13.36900000","","","","False","1850","1850","False","True","364","411","False","20.00000000","//  Ostermann, V. (in memoriam) - 1887 - Gervasutta e i suoi recenti scavi: 92","CHRE","Find spot comment: The alleged findspot is generically related to the ancient environs of Aquileia.//  Discovery comment: The entire content was dispersed after the discovery.//  Archaeology site comment: Aquileia was founded as a colony by the Romans in 180/181 BC along the Natiso River, on land south of the Julian Alps about 13 kilometres north of the lagoons. The colony was established with Latin rights by the triumvirate of Publius Cornelius Scipio Nasica, Caius Flaminius, and Lucius Manlius Acidinus. Roads soon connected Aquileia with the Roman colony of Bologna probably in 173 BC. In 148 BC, it was connected with Genua by the Via Postumia, which stretched across the Padanian plain from Aquileia through or near to Opitergium, Tarvisium, Vicetia, Verona, Bedriacum, and the three Roman colonies of Cremona, Placentia, and Dertona. The construction of the Via Popilia from the Roman colony of Ariminium to Ad Portum near Altinum in 132 BC improved communications still further. In the 1st century AD, the Via Gemina would link Aquileia with Emona to the east of the Julian Alps, and by 78 or 79 AD the Via Flavia would link Aquileia to Pula. In 90 BC, the original Latin colony became a municipium and its citizens were ascribed to the Roman tribe Velina. The customs boundary of Italy was close by in Cicero’s day. Caesar visited the city on a number of occasions and pitched winter camp nearby in 59-58 BC. Augustus was the first of a number of emperors to visit Aquileia, notably during the Pannonian wars in 12‑10 BC. It was the birthplace of Tiberius’ son by Julia, in the latter year. The Roman poet Martial praised Aquileia as his hoped-for haven and resting place in his old age. In the war against the Marcomanni in 167, the town was hard pressed; its fortifications had fallen into disrepair during the long peace. Nevertheless, when in 168 Marcus Aurelius made Aquileia the principal fortress of the empire against the barbarians of the North and East, it rose to the pinnacle of its greatness and soon had a population of 100,000. Septimius Severus visited in 193. In 238, when the town took the side of the Senate against the Emperor Maximinus Thrax, the fortifications were hastily restored, and proved of sufficient strength to resist for several months, until Maximinus himself was assassinated. An imperial palace was constructed in Aquileia, in which the emperors after the time of Diocletian frequently resided. During the 4th century, Aquileia maintained its importance. Constantine I sojourned there on numerous occasions. It became a naval station and the seat of the Corrector Venetiarum et Histriae; a mint was established, of which the coins were very numerous, and the Catholic bishop obtained the rank of metropolitan archbishop. A council held in the city in 381 was only the first of a series of Councils of Aquileia that have been convened over the centuries. However, the city played a part in the struggles between the rulers of the 4th century. In 340, Emperor Constantine II was killed nearby while invading the territory of his younger brother Constans. At the end of the 4th century, Ausonius enumerated Aquileia as the ninth among the great cities of the world. However, such prominence made it a target and Alaric and the Visigoths besieged it in 401, during which time some of its residents fled to the nearby lagoons. Alaric again attacked it in 408. Attila attacked the city in 452. During this invasion, on July 18, Attila and his Huns so utterly destroyed the city that it was afterwards hard to recognize its original site. The fall of Aquileia was the first of Attila’s incursions into Roman territory; followed by cities like Mediolanum and Ticinum. Aquileia would rise again and continue to exist until the Lombards invaded in 568; the Lombards destroyed it a second time in 590. (Wikipedia)","10/23/2022 8:49:10 AM","http://csla100w.princeton.edu:82/?FindFocusIDs=16357","http://csla100w.princeton.edu:82/CoinFindJson/Index/16357","11/23/2024"
"15977","AQUILEIA 1863 (CHRE-17118)","","","45.76800000","13.36900000","","","","False","1863","1863","False","True","408","455","False","31.00000000","//  Ostermann, V. (in memoriam) - 1887 - Gervasutta e i suoi recenti scavi: 92","CHRE","Find spot comment: The alleged findspot is generically related to the ancient environs of Aquileia.//  Discovery comment: The entire content was dispersed after the discovery.//  Archaeology site comment: Aquileia was founded as a colony by the Romans in 180/181 BC along the Natiso River, on land south of the Julian Alps about 13 kilometres north of the lagoons. The colony was established with Latin rights by the triumvirate of Publius Cornelius Scipio Nasica, Caius Flaminius, and Lucius Manlius Acidinus. Roads soon connected Aquileia with the Roman colony of Bologna probably in 173 BC. In 148 BC, it was connected with Genua by the Via Postumia, which stretched across the Padanian plain from Aquileia through or near to Opitergium, Tarvisium, Vicetia, Verona, Bedriacum, and the three Roman colonies of Cremona, Placentia, and Dertona. The construction of the Via Popilia from the Roman colony of Ariminium to Ad Portum near Altinum in 132 BC improved communications still further. In the 1st century AD, the Via Gemina would link Aquileia with Emona to the east of the Julian Alps, and by 78 or 79 AD the Via Flavia would link Aquileia to Pula. In 90 BC, the original Latin colony became a municipium and its citizens were ascribed to the Roman tribe Velina. The customs boundary of Italy was close by in Cicero’s day. Caesar visited the city on a number of occasions and pitched winter camp nearby in 59-58 BC. Augustus was the first of a number of emperors to visit Aquileia, notably during the Pannonian wars in 12‑10 BC. It was the birthplace of Tiberius’ son by Julia, in the latter year. The Roman poet Martial praised Aquileia as his hoped-for haven and resting place in his old age. In the war against the Marcomanni in 167, the town was hard pressed; its fortifications had fallen into disrepair during the long peace. Nevertheless, when in 168 Marcus Aurelius made Aquileia the principal fortress of the empire against the barbarians of the North and East, it rose to the pinnacle of its greatness and soon had a population of 100,000. Septimius Severus visited in 193. In 238, when the town took the side of the Senate against the Emperor Maximinus Thrax, the fortifications were hastily restored, and proved of sufficient strength to resist for several months, until Maximinus himself was assassinated. An imperial palace was constructed in Aquileia, in which the emperors after the time of Diocletian frequently resided. During the 4th century, Aquileia maintained its importance. Constantine I sojourned there on numerous occasions. It became a naval station and the seat of the Corrector Venetiarum et Histriae; a mint was established, of which the coins were very numerous, and the Catholic bishop obtained the rank of metropolitan archbishop. A council held in the city in 381 was only the first of a series of Councils of Aquileia that have been convened over the centuries. However, the city played a part in the struggles between the rulers of the 4th century. In 340, Emperor Constantine II was killed nearby while invading the territory of his younger brother Constans. At the end of the 4th century, Ausonius enumerated Aquileia as the ninth among the great cities of the world. However, such prominence made it a target and Alaric and the Visigoths besieged it in 401, during which time some of its residents fled to the nearby lagoons. Alaric again attacked it in 408. Attila attacked the city in 452. During this invasion, on July 18, Attila and his Huns so utterly destroyed the city that it was afterwards hard to recognize its original site. The fall of Aquileia was the first of Attila’s incursions into Roman territory; followed by cities like Mediolanum and Ticinum. Aquileia would rise again and continue to exist until the Lombards invaded in 568; the Lombards destroyed it a second time in 590. (Wikipedia)","10/23/2022 8:30:40 AM","http://csla100w.princeton.edu:82/?FindFocusIDs=15977","http://csla100w.princeton.edu:82/CoinFindJson/Index/15977","11/23/2024"
"13957","AQUILEIA 2011 (CHRE-16966)","","","45.77121900","13.36974800","","","","False","2011","2011","False","True","260","437","False","561.00000000","//  Asolati, M. and Stella, A. - 2018 - Aquileia. Fondi Cossar. 3.1 Le monete: Cat. ns. 11/1-562 and pp. 71-100","CHRE","Find spot comment: The findspot is located in a place known in modern times as Cossar estate, a cultivated land subsequently restricted as archaeological remains started to be unveiled.//  Archaeology site comment: The domus of Titus Macer, named after an inscription found on a stone weight, is one of the largest Roman house in Aquileia located at the south-easten corner of the repubblican walls. During the 1st century AD it reached its largest extension covering the entire central part of an insula. Archaeological investigations have been undertaken on the site since the first half of the 20th century and very recently between 2009 and 2015 by the University of Padua, department of Cultural Heritage, which yielded many artefacts, notably over 1400 coins.","10/23/2022 7:04:07 AM","http://csla100w.princeton.edu:82/?FindFocusIDs=13957","http://csla100w.princeton.edu:82/CoinFindJson/Index/13957","11/23/2024"
"175","Aquinum (FR), Lazio, Italy","432695","Aquinum","41.49220800","13.70562600","","0","Aquinum","False","","","False","False","-250","565","True","63.00000000","A. Morello, I ritrovamenti monetali di Aquino. Catalogo, Aquino 2006;","paolo.j.tedesco@gmail.com","Findings from the urban territory of the town of Aquinum","1/1/2016 12:00:00 AM","http://csla100w.princeton.edu:82/?FindFocusIDs=175","http://csla100w.princeton.edu:82/CoinFindJson/Index/175","11/23/2024"
"13107","Arbignieu, arr. et cant. Belley (Lafaurie and Pilet-Lemière #1.15.1)","0","Arboys-en-Bugey, France","45.72827740","5.64859620","","0","Arbignieu hoard","False","1980","1980","False","True","388","475","False","1.00000000","Lafaurie, Jean, and Jacqueline Pilet-Lemière. Monnaies du haut Moyen Âge découvertes en France, Ve-VIIIe siècle. Paris: CNRS Editions, 2003. Page 33, find 1.15.1","ipelle@princeton.edu","","7/7/2021 9:16:37 AM","http://csla100w.princeton.edu:82/?FindFocusIDs=13107","http://csla100w.princeton.edu:82/CoinFindJson/Index/13107","11/23/2024"
"9319","Arboys-en-Bugey, Honorius and Leo I","","Arboys-en-Bugey","45.72827740","5.64859620","","","Arbignieu Trench","True","1980","1980","False","False","393","474","False","2.00000000","Lafaurie, Jean, and Jacqueline Pilet-Lemière. Monnaies du haut Moyen Âge découvertes en France, Ve-VIIIe siècle. Cahiers Ernest-Babelon 8. Paris: CNRS Editions, 2003.
","merle.eisenberg@gmail.com","Published originally in Callu, Loriot, 1990, 250","2/5/2021 9:44:39 AM","http://csla100w.princeton.edu:82/?FindFocusIDs=9319","http://csla100w.princeton.edu:82/CoinFindJson/Index/9319","11/23/2024"
"9387","Arcenant, arr. Beaune, c. Nuits-Saint-Georges (Loriot #98)","0","Arcenant, France","47.13897000","4.84471000","","0","Arcenant single find","False","1925","1925","False","False","364","367","False","1.00000000","Loriot, Xavier. ""Vingt ans après... Supplément à l'inventaire des trouvailles de monnaies d'or isolées faites en Gaule romaine (44 av. - 491 apr. J.-C.)."" Trésors monétaires 25 (2011/2012): 279, no. 98. ","ipelle@princeton.edu","""En 1925 à Chevrey, l.-d. la Fontaine-Saint-Martin...""","2/13/2021 7:41:18 AM","http://csla100w.princeton.edu:82/?FindFocusIDs=9387","http://csla100w.princeton.edu:82/CoinFindJson/Index/9387","11/23/2024"
"9659","Archaeological excavations of the Late Antique bath at Deultum,Haemimont","216788","Deultum","42.39076100","27.28956000","","0","Late Antique bath excavations","True","2004","2004","False","False","393","598","False","5.00000000","Kostova, Krasimira, Elka Docheva, and Maria Manolova-Voykova. ""Археологически разкопки на обект ""Античен град"", подобект 02 ""Късноантична баня"" в НАР ""Деултум - Дебелт""."" In Археологически открития и разкопки през 2004. XLIV Национална археологическа конференция. Edited by Sergei Torbatov, Krum Bachvarov, Krasimir Nikov, Anastasia Belivanova, and Petar Dimitrov, 230-232. Sofia: Arheologicheski Institut s Muzei - BAN, 2005. ","ipelle@princeton.edu","The exists a burned layer between the two groups of coins. ","3/23/2021 6:49:10 AM","http://csla100w.princeton.edu:82/?FindFocusIDs=9659","http://csla100w.princeton.edu:82/CoinFindJson/Index/9659","11/23/2024"
"9294","Archaeological Museum, Sandanski, Macedonia","0","Sandanski, Bulgaria","41.56541560","23.27864290","","0","Sandanski Archaeological Museum Single Finds","False","","","True","False","-350","395","True","228.00000000","Prokopov, Ilya, ed. Coin Collections and Coin Hoards from Bulgaria (CCCHBulg) Volume VI. Numismatic Collections of the Museums at Sandanski (ancient Medius-Particopolis), Petrich (ancient Heraclea Sintica/Strimonica) and Gotse Delchev (ancient Nikopolis ad Nestum). Greek, Thracian, Macedonian, Roman Republican, Imperial and Roman Provincial Coins from the 6th Century BC to 5th Century AD. Sofia: ProVias Ltd., 2016. ","pyzmark@gmail.com","Since the provenance of each of these coins has not been included in the publication reference, an inventory number will be provided in each coin group for further inquiry into the accession of the coins.","1/19/2021 3:56:58 PM","http://csla100w.princeton.edu:82/?FindFocusIDs=9294","http://csla100w.princeton.edu:82/CoinFindJson/Index/9294","11/23/2024"
"9652","Archaeological surveys at Kovachevsko Kale, Moesia II ","0","Kovachevsko Kale, Popovo, Bulgaria","43.35906500","26.14522700","","0","North wall excavations","True","2004","2004","False","False","364","375","False","18.00000000","Doncheva, Ivanka, Miroslav Georgiev, and Nikola Rafailov. ""Археологически проучвания на Ковачевското кале през 2004 г."" In Археологически открития и разкопки през 2004. XLIV Национална археологическа конференция. Edited by Sergei Torbatov, Krum Bachvarov, Krasimir Nikov, Anastasia Belivanova, and Petar Dimitrov, 185-187. Sofia: Arheologicheski Institut s Muzei - BAN, 2005.","ipelle@princeton.edu","","3/23/2021 6:06:06 AM","http://csla100w.princeton.edu:82/?FindFocusIDs=9652","http://csla100w.princeton.edu:82/CoinFindJson/Index/9652","11/23/2024"
"9651","Archaeological surveys at Kovachevsko Kale, Moesia II - Tower 10 finds","0","Kovachevsko Kale, Popovo, Bulgaria","43.35906500","26.14522700","","","Tower 10 finds","True","2004","2004","False","False","337","408","False","78.00000000","Doncheva, Ivanka, Miroslav Georgiev, and Nikola Rafailov. ""Археологически проучвания на Ковачевското кале през 2004 г."" In Археологически открития и разкопки през 2004. XLIV Национална археологическа конференция. Edited by Sergei Torbatov, Krum Bachvarov, Krasimir Nikov, Anastasia Belivanova, and Petar Dimitrov, 185-187. Sofia: Arheologicheski Institut s Muzei - BAN, 2005.","ipelle@princeton.edu","Of the total 78 discovered coins from the excavations of the tower, only 34 have been described in the report. ","3/23/2021 6:00:27 AM","http://csla100w.princeton.edu:82/?FindFocusIDs=9651","http://csla100w.princeton.edu:82/CoinFindJson/Index/9651","11/23/2024"
"9650","Archaeological surveys at Suhache, Dacia Ripensis","0","Suhache, Pleven, Bulgaria","43.31388000","24.00695000","","2","Suhache excavation finds","True","2004","2004","True","False","337","378","False","2.00000000","Lazarova, Sonya. ""Археологически проучвания на обект в м. Селището при с. Сухаче, община Червен Бряг, през 2004 г."" In Археологически открития и разкопки през 2004. XLIV Национална археологическа конференция. Edited by Sergei Torbatov, Krum Bachvarov, Krasimir Nikov, Anastasia Belivanova, and Petar Dimitrov, 170-172. Sofia: Arheologicheski Institut s Muzei - BAN, 2005.","ipelle@princeton.edu","","3/23/2021 5:51:07 AM","http://csla100w.princeton.edu:82/?FindFocusIDs=9650","http://csla100w.princeton.edu:82/CoinFindJson/Index/9650","11/23/2024"
"9649","Archaeological surveys of the rock temple at Dzhenevra, Batak, Macedonia","0","Batak, Bulgaria","41.94297170","24.21833700","","","Dzhenevra rock temple single find","True","2003","2004","True","False","306","337","False","1.00000000","Kisyov, Kostadin. ""Археологически проучвания на скално светилище в м. Дженевра, община Батак."" In Археологически открития и разкопки през 2004. XLIV Национална археологическа конференция. Edited by Sergei Torbatov, Krum Bachvarov, Krasimir Nikov, Anastasia Belivanova, and Petar Dimitrov, 120-122. Sofia: Arheologicheski Institut s Muzei - BAN, 2005.","ipelle@princeton.edu","","3/23/2021 5:44:06 AM","http://csla100w.princeton.edu:82/?FindFocusIDs=9649","http://csla100w.princeton.edu:82/CoinFindJson/Index/9649","11/23/2024"
"14628","ARCOS DE LA FRONTERA (CHRE-4381)","","","36.74850000","-5.80790000","","","","False","1969","1969","False","True","394","408","False","28.00000000","//  RIC: x, xc; Bland, R. - 1997 - Changing patterns of hoards of precious metal coins in the late Empire: table 4, no. 133; Alfaro Asins, C. - 1991 - Tesoro de Sólidos hallado en Arcos de la Frontera (Cádiz): 253-263; Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 445-446; no. 316; Hobbs, R. - 2006 - Late Roman precious metal deposits, c. AD 200-700 : changes over time and space: no. 1471","CHRE","Find spot comment: Area San Rafael.//  Discovery comment: During the building of some houses.","10/23/2022 7:32:43 AM","http://csla100w.princeton.edu:82/?FindFocusIDs=14628","http://csla100w.princeton.edu:82/CoinFindJson/Index/14628","11/23/2024"
"15472","ARCY-SAINTE-RESTITUE (CHRE-4538)","","","49.25300000","3.46500000","","","","False","1877","1877","False","True","430","430","False","27.00000000","//  RIC: X, cxvii; Hobbs, R. - 2006 - Late Roman precious metal deposits, c. AD 200-700 : changes over time and space: no. 1628; Bland, R. - 1997 - Changing patterns of hoards of precious metal coins in the late Empire: table 5, no. 373; Lafaurie, J. - 1964 - Les monnaies de la tombe 127 du cimetière d&#039;Arcy-Sainte-Restitue (Aisne): 320-322; Lafaurie, J. - 1964 - Essai de répertoire des trésors et trouvailles de monnaies d&#039;argent frappées en Gaule et en Italie pendant la deuxième moitié du Ve siècle et au cours du VIe siècle: 197-198","CHRE","","10/23/2022 8:07:54 AM","http://csla100w.princeton.edu:82/?FindFocusIDs=15472","http://csla100w.princeton.edu:82/CoinFindJson/Index/15472","11/23/2024"
"9803","Arcy-sur-Cure, arr. Auxerre, cant. Vermanton (Lafaurie and Pilet-Lemière #89.15.1)","177450","Arcy-sur-Cure","47.59796150","3.76597100","","0","Arcy-sur-Cure hoard","True","1990","1990","False","True","393","428","False","2.00000000","Lafaurie, Jean, and Jacqueline Pilet-Lemière. Monnaies du haut Moyen Âge découvertes en France, Ve-VIIIe siècle. Paris: CNRS Editions, 2003. Page 351, find 89.15.1","ipelle@princeton.edu","No information regarding place of time of discovery was included, beyond the fact that the coins were found in an amphora. This is why date of original reference is included for orientation: cf. Callu and Loriot 1990, p. 290.","4/15/2021 5:42:19 AM","http://csla100w.princeton.edu:82/?FindFocusIDs=9803","http://csla100w.princeton.edu:82/CoinFindJson/Index/9803","11/23/2024"
"16686","Ardea Tor San Lorenzo","422843","Ardea","41.60938900","12.54702800","","0","Tor San Lorenzo","False","1968","1975","False","True","350","552","False","700.00000000","Scatolini, Fabio. 31 March 2017:
http://www.ilgiornaledellanumismatica.it/il-tesoro-di-tor-san-lorenzo-le-monete-degli-ostrogoti-e-la-storia-di-un-ritrovamento/","bruni.stefano.sb@gmail.com","The coins were found scattered along the sea coast of Ardea in various nuclei (some of 20/30 specimens), not far from a burial area. The number of coins is approximate.","4/7/2023 4:52:34 AM","http://csla100w.princeton.edu:82/?FindFocusIDs=16686","http://csla100w.princeton.edu:82/CoinFindJson/Index/16686","11/23/2024"
"12251","Ardon, arr. Lons-le-Saunier, cant. Champagnole (Lafaurie and Pilet-Lemière #39.15.1)","0","Ardon, France","46.77391330","5.88813550","","0","Ardon single find (Callu and Loriot 1990, n. 947)","False","","","True","False","393","423","False","1.00000000","Lafaurie, Jean, and Jacqueline Pilet-Lemière. Monnaies du haut Moyen Âge découvertes en France, Ve-VIIIe siècle. Paris: CNRS Editions, 2003. Page 164, find 39.15.1","ipelle@princeton.edu","No information given concerning circumstances of the find's discovery. Cf. Callu and Loriot 1990, n. 947","6/17/2021 6:36:59 AM","http://csla100w.princeton.edu:82/?FindFocusIDs=12251","http://csla100w.princeton.edu:82/CoinFindJson/Index/12251","11/23/2024"
"14498","ARIANO POLESINE 1977 (CHRE-16092)","","","44.94710000","12.12340000","","","","False","1977","1977","False","True","330","408","False","12.00000000","//  RMRVe VII/2: 179-180; no. 2/3(1a)","CHRE","//  Archaeology site comment: San Basilio Ariano Polesine was an important port settlement that welcomed goods from Adriatic markets in Etruscan and Roman times. The Roman settlement was identified via the mansio Hadriani, a second century BC post office located at the point where via Popillia, coming from Rimini, headed for Adria, whereas a coastal route went on to Loreo in later times. Between late 4th and early 5th century AD, San Basilio was the site of a Paleochristian community; a cathedral with a baptistery was built, which is still visible in the archaeological area open to the public. A small necropolis with inhumation burials was also connected to the church. As for the church, only the perimeter wall and the southern part of the apse facing east have been identified, and therefore the current state of research cannot define its layout. The baptistery is of the type with octagonal layout and central basin and apse on the eastern side; it was connected to the church perhaps via some arcades, which must have been functional to the complex rituals of baptism. A large monumental building datable to the Roman Empire (2nd-3rd centuries AD) can be seen in the archaeological area. (http://www.parsjad-3d.eu/en/siti_sbasilio.html)","10/23/2022 7:27:32 AM","http://csla100w.princeton.edu:82/?FindFocusIDs=14498","http://csla100w.princeton.edu:82/CoinFindJson/Index/14498","11/23/2024"
"9362","Arles (Loriot #32)","148217","Theline/Col. Arelate/Constantina","43.67761600","4.63079900","","0","Arles single find","True","2007","2007","True","False","364","375","False","1.00000000","Loriot, Xavier. ""Vingt ans après... Supplément à l'inventaire des trouvailles de monnaies d'or isolées faites en Gaule romaine (44 av. - 491 apr. J.-C.)."" Tresors monetaires 25 (2011/2012): 267, no. 32.","ipelle@princeton.edu","""En septembre (?) 2007 a Trinquetaille, dans le lit du Rhone, durant les recentes fouilles subaquatiques, dans un epave...""","2/13/2021 5:15:16 AM","http://csla100w.princeton.edu:82/?FindFocusIDs=9362","http://csla100w.princeton.edu:82/CoinFindJson/Index/9362","11/23/2024"
"9363","Arles (Loriot #33)","148217","Theline/Col. Arelate/Constantina","43.67761600","4.63079900","","0","Arles single find","False","1860","1860","True","False","367","375","False","1.00000000","Loriot, Xavier. ""Vingt ans après... Supplément à l'inventaire des trouvailles de monnaies d'or isolées faites en Gaule romaine (44 av. - 491 apr. J.-C.)."" Tresors monetaires 25 (2011/2012): 267, no. 33.","ipelle@princeton.edu","""En 1860, au quartier de la Roquette, a Marcheneuf, en construisant la rue nouvelle de la place de la Marche...""","2/13/2021 5:19:21 AM","http://csla100w.princeton.edu:82/?FindFocusIDs=9363","http://csla100w.princeton.edu:82/CoinFindJson/Index/9363","11/23/2024"
"15530","ARNHEM 1879 (CHRE-9409)","","","51.98500000","5.89900000","","","","False","1879","1879","False","True","364","375","False","1.00000000","//  NUMIS: 1040269","CHRE","Find spot comment: construction site//  Discovery comment: House construction","10/23/2022 8:10:36 AM","http://csla100w.princeton.edu:82/?FindFocusIDs=15530","http://csla100w.princeton.edu:82/CoinFindJson/Index/15530","11/23/2024"
"17495","Arnsburg B: Arnsburg and Surrounding Area","","","50.49371000","8.79212000","","2","Exact find locations unknown ","True","1842","1893","True","False","293","378","False","3.00000000","Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung V, Vol. 2.1. 1989.","mmastnak@princeton.edu","","9/29/2023 4:29:25 PM","http://csla100w.princeton.edu:82/?FindFocusIDs=17495","http://csla100w.princeton.edu:82/CoinFindJson/Index/17495","11/23/2024"
